vehicle_id,source_lat,source_lng,target_lat,target_lng
6,30.36955291,-9.53988021,30.3689919,-9.54040272
6,30.3689919,-9.54040272,30.36946672,-9.54112802
6,30.36946672,-9.54112802,30.36977942,-9.54106641
6,30.36977942,-9.54106641,30.37101483,-9.54169235
6,30.37101483,-9.54169235,30.37150152,-9.54150429
6,30.37150152,-9.54150429,30.37129915,-9.54181565
6,30.37129915,-9.54181565,30.37105856,-9.54109865
6,30.37105856,-9.54109865,30.37062914,-9.54019869
6,30.37062914,-9.54019869,30.37051365,-9.53989388
6,30.37051365,-9.53989388,30.37127001,-9.53987916
6,30.37127001,-9.53987916,30.37151642,-9.53960565
6,30.37151642,-9.53960565,30.37202739,-9.54047494
6,30.37202739,-9.54047494,30.37280018,-9.54059126
6,30.37280018,-9.54059126,30.37193576,-9.53973439
6,30.37193576,-9.53973439,30.37073297,-9.5390767
6,30.37073297,-9.5390767,30.37177875,-9.53804914
6,30.37177875,-9.53804914,30.37155441,-9.53438423
6,30.37155441,-9.53438423,30.37230994,-9.53281418
6,30.37230994,-9.53281418,30.37107676,-9.52813732
6,30.37107676,-9.52813732,30.3696569,-9.52788749
6,30.3696569,-9.52788749,30.37015873,-9.52668666
6,30.37015873,-9.52668666,30.36955793,-9.52504451
6,30.36955793,-9.52504451,30.37268245,-9.52470807
6,30.37268245,-9.52470807,30.37400112,-9.52443316
6,30.37400112,-9.52443316,30.37647374,-9.52458953
6,30.37647374,-9.52458953,30.390433,-9.522205570492089
7,30.390433,-9.522205570492089,30.39784549,-9.53244753
7,30.39784549,-9.53244753,30.39909624,-9.53989646
7,30.39909624,-9.53989646,30.405784,-9.54303
7,30.405784,-9.54303,30.407017,-9.54347054
7,30.407017,-9.54347054,30.41040573,-9.54828881
7,30.41040573,-9.54828881,30.41026224,-9.54839823
7,30.41026224,-9.54839823,30.41049521,-9.54904129
7,30.41049521,-9.54904129,30.41066306,-9.54890542
7,30.41066306,-9.54890542,30.41205948,-9.54953762
7,30.41205948,-9.54953762,30.41251532,-9.55071701
7,30.41251532,-9.55071701,30.41272817,-9.55098624
7,30.41272817,-9.55098624,30.41588228,-9.55344505
7,30.41588228,-9.55344505,30.41621199,-9.55446343
7,30.41621199,-9.55446343,30.4173197631,-9.5582341582
7,30.4173197631,-9.5582341582,30.42163955,-9.55999748
7,30.42163955,-9.55999748,30.42204695,-9.56034344
7,30.42204695,-9.56034344,30.42278036,-9.56165514
7,30.42278036,-9.56165514,30.42116171,-9.5619275
7,30.42116171,-9.5619275,30.42207138,-9.56581774
7,30.42207138,-9.56581774,30.42310355,-9.56646511
7,30.42310355,-9.56646511,30.42343512,-9.56729546
7,30.42343512,-9.56729546,30.42357969,-9.56802068
7,30.42357969,-9.56802068,30.42356938,-9.56805362
7,30.42356938,-9.56805362,30.42330104,-9.56826296
7,30.42330104,-9.56826296,30.42476076,-9.56685158
7,30.42476076,-9.56685158,30.42552153,-9.56701919
7,30.42552153,-9.56701919,30.42538041,-9.5675848
7,30.42538041,-9.5675848,30.42626228,-9.56662128
7,30.42626228,-9.56662128,30.42467934,-9.56526413
7,30.42467934,-9.56526413,30.42454812,-9.56451797
7,30.42454812,-9.56451797,30.42425839,-9.56508394
7,30.42425839,-9.56508394,30.42428703,-9.56534328
7,30.42428703,-9.56534328,30.42320202,-9.56567449
7,30.42320202,-9.56567449,30.42085965,-9.56547803
7,30.42085965,-9.56547803,30.42060855,-9.56630367
7,30.42060855,-9.56630367,30.42060516,-9.56630801
7,30.42060516,-9.56630801,30.42047606,-9.5667213
7,30.42047606,-9.5667213,30.42015452,-9.56652399
7,30.42015452,-9.56652399,30.42041923,-9.56677656
7,30.42041923,-9.56677656,30.4216477,-9.56799641
7,30.4216477,-9.56799641,30.42020102,-9.56865723
7,30.42020102,-9.56865723,30.42020737,-9.56867205
7,30.42020737,-9.56867205,30.42019423,-9.56868083
7,30.42019423,-9.56868083,30.42016509,-9.56861125
7,30.42016509,-9.56861125,30.41899339,-9.56877955
7,30.41899339,-9.56877955,30.4184877,-9.56805365
7,30.4184877,-9.56805365,30.4186082,-9.56919093
7,30.4186082,-9.56919093,30.41872792,-9.56262374
7,30.41872792,-9.56262374,30.41867546,-9.56249398
7,30.41867546,-9.56249398,30.41676847,-9.5649011
7,30.41676847,-9.5649011,30.41676847,-9.5649011
7,30.41676847,-9.5649011,30.41571636,-9.56914361
7,30.41571636,-9.56914361,30.41572562,-9.56923837
7,30.41572562,-9.56923837,30.4157201,-9.56952288
7,30.4157201,-9.56952288,30.41580247,-9.56972743
7,30.41580247,-9.56972743,30.41624654,-9.56942802
7,30.41624654,-9.56942802,30.41818066,-9.57036419
7,30.41818066,-9.57036419,30.41875626,-9.57159723
7,30.41875626,-9.57159723,30.41902785,-9.57125248
7,30.41902785,-9.57125248,30.4211103,-9.57048475
7,30.4211103,-9.57048475,30.42103473,-9.56956776
7,30.42103473,-9.56956776,30.4230563,-9.56962198
7,30.4230563,-9.56962198,30.42592308,-9.56982751
7,30.42592308,-9.56982751,30.42753725,-9.57137837
7,30.42753725,-9.57137837,30.42950288,-9.57467499
7,30.42950288,-9.57467499,30.42982993,-9.57500005
7,30.42982993,-9.57500005,30.43072965,-9.57666418
7,30.43072965,-9.57666418,30.4313623,-9.5769694
7,30.4313623,-9.5769694,30.43174648,-9.5790908
7,30.43174648,-9.5790908,30.43130588,-9.57821453
7,30.43130588,-9.57821453,30.43050007,-9.57939258
7,30.43050007,-9.57939258,30.4307741,-9.58017423
7,30.4307741,-9.58017423,30.4304611,-9.58051692
7,30.4304611,-9.58051692,30.43021338,-9.58085623
7,30.43021338,-9.58085623,30.43013949,-9.58101012
7,30.43013949,-9.58101012,30.42946104,-9.58120731
7,30.42946104,-9.58120731,30.4295303,-9.5812329
7,30.4295303,-9.5812329,30.43055023,-9.58203004
7,30.43055023,-9.58203004,30.43075438,-9.5820899
7,30.43075438,-9.5820899,30.43093239,-9.58116181
7,30.43093239,-9.58116181,30.43323319,-9.58088679
7,30.43323319,-9.58088679,30.43300908,-9.5804552
7,30.43300908,-9.5804552,30.43295896,-9.57875048
7,30.43295896,-9.57875048,30.43231221,-9.57740534
7,30.43231221,-9.57740534,30.43237342,-9.57667414
7,30.43237342,-9.57667414,30.431891,-9.575658
7,30.431891,-9.575658,30.43178597,-9.57434411
7,30.43178597,-9.57434411,30.42819127,-9.5676957
7,30.42819127,-9.5676957,30.390433,-9.522205570492089
8,30.390433,-9.522205570492089,30.3972495,-9.53112967
8,30.3972495,-9.53112967,30.396411,-9.531804
8,30.396411,-9.531804,30.40279325,-9.5427326
8,30.40279325,-9.5427326,30.402777,-9.542702
8,30.402777,-9.542702,30.402777,-9.542702
8,30.402777,-9.542702,30.403336,-9.548361
8,30.403336,-9.548361,30.40345505,-9.54913638
8,30.40345505,-9.54913638,30.4035538,-9.55059757
8,30.4035538,-9.55059757,30.405516,-9.550302
8,30.405516,-9.550302,30.40524137,-9.55022313
8,30.40524137,-9.55022313,30.40724014,-9.54855266
8,30.40724014,-9.54855266,30.40907559,-9.54792075
8,30.40907559,-9.54792075,30.40904829,-9.54870587
8,30.40904829,-9.54870587,30.40937116,-9.54871434
8,30.40937116,-9.54871434,30.4107539,-9.54941146
8,30.4107539,-9.54941146,30.4109732,-9.54992544
8,30.4109732,-9.54992544,30.41102871,-9.550025
8,30.41102871,-9.550025,30.41122359,-9.55044573
8,30.41122359,-9.55044573,30.41122777,-9.55045174
8,30.41122777,-9.55045174,30.4131121,-9.5490309
8,30.4131121,-9.5490309,30.41420911,-9.5473875
8,30.41420911,-9.5473875,30.4127146,-9.55009322
8,30.4127146,-9.55009322,30.41198937,-9.55053294
8,30.41198937,-9.55053294,30.41311583,-9.55190238
8,30.41311583,-9.55190238,30.41311338,-9.55188811
8,30.41311338,-9.55188811,30.4121633,-9.55171974
8,30.4121633,-9.55171974,30.41216364,-9.55172073
8,30.41216364,-9.55172073,30.41144859,-9.55185311
8,30.41144859,-9.55185311,30.4116083,-9.55155073
8,30.4116083,-9.55155073,30.4109936076,-9.5536198882
8,30.4109936076,-9.5536198882,30.41083858,-9.55394146
8,30.41083858,-9.55394146,30.41076807,-9.55463217
8,30.41076807,-9.55463217,30.41050952,-9.55517936
8,30.41050952,-9.55517936,30.40968258,-9.55498955
8,30.40968258,-9.55498955,30.40838452,-9.55584215
8,30.40838452,-9.55584215,30.40815279,-9.55643597
8,30.40815279,-9.55643597,30.40972997,-9.55701168
8,30.40972997,-9.55701168,30.41162512,-9.55705183
8,30.41162512,-9.55705183,30.41159786,-9.55707489
8,30.41159786,-9.55707489,30.41263725,-9.55738483
8,30.41263725,-9.55738483,30.4133846,-9.55801922
8,30.4133846,-9.55801922,30.41338051,-9.55822584
8,30.41338051,-9.55822584,30.41317293,-9.55923235
8,30.41317293,-9.55923235,30.41101441,-9.55814686
8,30.41101441,-9.55814686,30.41126758,-9.5591386
8,30.41126758,-9.5591386,30.40932253,-9.56406872
8,30.40932253,-9.56406872,30.40801146,-9.56389695
8,30.40801146,-9.56389695,30.41056949,-9.56717341
8,30.41056949,-9.56717341,30.41090851,-9.5678489
8,30.41090851,-9.5678489,30.41154569,-9.56870472
8,30.41154569,-9.56870472,30.41266586,-9.56834146
8,30.41266586,-9.56834146,30.41500253,-9.56979493
8,30.41500253,-9.56979493,30.41560303,-9.57111365
8,30.41560303,-9.57111365,30.416505,-9.57236439
8,30.416505,-9.57236439,30.41661752,-9.57261807
8,30.41661752,-9.57261807,30.41650639,-9.57324559
8,30.41650639,-9.57324559,30.41777589,-9.57146439
8,30.41777589,-9.57146439,30.41812421,-9.57195189
8,30.41812421,-9.57195189,30.41825079,-9.57230251
8,30.41825079,-9.57230251,30.41823302,-9.57244667
8,30.41823302,-9.57244667,30.41850211,-9.57257953
8,30.41850211,-9.57257953,30.41990299,-9.57184177
8,30.41990299,-9.57184177,30.42036683,-9.57215228
8,30.42036683,-9.57215228,30.42068833,-9.57287393
8,30.42068833,-9.57287393,30.42194717,-9.57278288
8,30.42194717,-9.57278288,30.42179246,-9.57254303
8,30.42179246,-9.57254303,30.42165375,-9.57232496
8,30.42165375,-9.57232496,30.4222207,-9.57179459
8,30.4222207,-9.57179459,30.42241737,-9.57219937
8,30.42241737,-9.57219937,30.42300305,-9.57184218
8,30.42300305,-9.57184218,30.42309252,-9.57172139
8,30.42309252,-9.57172139,30.42306,-9.57211175
8,30.42306,-9.57211175,30.42332173,-9.57183034
8,30.42332173,-9.57183034,30.42325696,-9.57487275
8,30.42325696,-9.57487275,30.42501376,-9.57407653
8,30.42501376,-9.57407653,30.42693113,-9.57618924
8,30.42693113,-9.57618924,30.42659714,-9.57741926
8,30.42659714,-9.57741926,30.42671614,-9.5775435
8,30.42671614,-9.5775435,30.42681874,-9.5778858
8,30.42681874,-9.5778858,30.42597847,-9.57961746
8,30.42597847,-9.57961746,30.42709476,-9.57813794
8,30.42709476,-9.57813794,30.42782494,-9.57886225
8,30.42782494,-9.57886225,30.42808125,-9.57869191
8,30.42808125,-9.57869191,30.42804044,-9.57760929
8,30.42804044,-9.57760929,30.42805753,-9.57703961
8,30.42805753,-9.57703961,30.42793752,-9.57690858
8,30.42793752,-9.57690858,30.42954095,-9.57562069
8,30.42954095,-9.57562069,30.43079228,-9.57526858
8,30.43079228,-9.57526858,30.43102042,-9.57503332
8,30.43102042,-9.57503332,30.43066685,-9.57402288
8,30.43066685,-9.57402288,30.42852469,-9.55600419
8,30.42852469,-9.55600419,30.390433,-9.522205570492089
9,30.390433,-9.522205570492089,30.39797196,-9.55191996
9,30.39797196,-9.55191996,30.397855,-9.555755
9,30.397855,-9.555755,30.39966646,-9.55848141
9,30.39966646,-9.55848141,30.400091,-9.560643
9,30.400091,-9.560643,30.40021085,-9.56060082
9,30.40021085,-9.56060082,30.399095,-9.561511
9,30.399095,-9.561511,30.398619,-9.561918
9,30.398619,-9.561918,30.40195328,-9.57289542
9,30.40195328,-9.57289542,30.39749769,-9.57584295
9,30.39749769,-9.57584295,30.407818,-9.581083
9,30.407818,-9.581083,30.40879605,-9.58164557
9,30.40879605,-9.58164557,30.40878768,-9.58158731
9,30.40878768,-9.58158731,30.40828695,-9.58091368
9,30.40828695,-9.58091368,30.4087392,-9.57949689
9,30.4087392,-9.57949689,30.40959962,-9.57898992
9,30.40959962,-9.57898992,30.40953342,-9.5779356
9,30.40953342,-9.5779356,30.40947778,-9.57773235
9,30.40947778,-9.57773235,30.41049503,-9.57750548
9,30.41049503,-9.57750548,30.41053186,-9.57502858
9,30.41053186,-9.57502858,30.41120355,-9.57452164
9,30.41120355,-9.57452164,30.41127359,-9.57352053
9,30.41127359,-9.57352053,30.4112319,-9.57302179
9,30.4112319,-9.57302179,30.41128598,-9.57226711
9,30.41128598,-9.57226711,30.41064371,-9.57215333
9,30.41064371,-9.57215333,30.41044952,-9.57394662
9,30.41044952,-9.57394662,30.40988551,-9.57459192
9,30.40988551,-9.57459192,30.40987719,-9.57507852
9,30.40987719,-9.57507852,30.40979339,-9.57436922
9,30.40979339,-9.57436922,30.40862319,-9.57360319
9,30.40862319,-9.57360319,30.407419,-9.575605
9,30.407419,-9.575605,30.40733583,-9.57691422
9,30.40733583,-9.57691422,30.41153941,-9.57936304
9,30.41153941,-9.57936304,30.411481,-9.583477
9,30.411481,-9.583477,30.4125984,-9.58294276
9,30.4125984,-9.58294276,30.413788,-9.58349
9,30.413788,-9.58349,30.412743,-9.588581
9,30.412743,-9.588581,30.412795,-9.588438
9,30.412795,-9.588438,30.412626,-9.588369
9,30.412626,-9.588369,30.412121,-9.589328
9,30.412121,-9.589328,30.411857,-9.589152
9,30.411857,-9.589152,30.41109217,-9.58865622
9,30.41109217,-9.58865622,30.410948,-9.588685
9,30.410948,-9.588685,30.410379,-9.588176
9,30.410379,-9.588176,30.410823,-9.587619
9,30.410823,-9.587619,30.410222,-9.586969
9,30.410222,-9.586969,30.410036,-9.58682
9,30.410036,-9.58682,30.41107045,-9.58618808
9,30.41107045,-9.58618808,30.413275,-9.587598
9,30.413275,-9.587598,30.41359,-9.590506
9,30.41359,-9.590506,30.413507,-9.59128
9,30.413507,-9.59128,30.41489,-9.592119
9,30.41489,-9.592119,30.415482,-9.592479
9,30.415482,-9.592479,30.41556,-9.594547
9,30.41556,-9.594547,30.416672,-9.595803
9,30.416672,-9.595803,30.41903949,-9.59638572
9,30.41903949,-9.59638572,30.41868471,-9.59472819
9,30.41868471,-9.59472819,30.42022395,-9.59727737
9,30.42022395,-9.59727737,30.41984329,-9.59722114
9,30.41984329,-9.59722114,30.41898,-9.596544
9,30.41898,-9.596544,30.416015,-9.595231
9,30.416015,-9.595231,30.41476857,-9.59435296
9,30.41476857,-9.59435296,30.41143886,-9.59147815
9,30.41143886,-9.59147815,30.412211,-9.590217
9,30.412211,-9.590217,30.412967,-9.589904
9,30.412967,-9.589904,30.413645,-9.590085
9,30.413645,-9.590085,30.414256,-9.59025
9,30.414256,-9.59025,30.414554,-9.589382
9,30.414554,-9.589382,30.415223,-9.589062
9,30.415223,-9.589062,30.422645,-9.594561
9,30.422645,-9.594561,30.424052,-9.593899
9,30.424052,-9.593899,30.42762749,-9.59036833
9,30.42762749,-9.59036833,30.42673738,-9.58666385
9,30.42673738,-9.58666385,30.4263096,-9.58530902
9,30.4263096,-9.58530902,30.42675707,-9.58450241
9,30.42675707,-9.58450241,30.42308189,-9.58501367
9,30.42308189,-9.58501367,30.41325716,-9.57670041
9,30.41325716,-9.57670041,30.41349347,-9.57512332
9,30.41349347,-9.57512332,30.4010083333,-9.5465133333
9,30.4010083333,-9.5465133333,30.40063249,-9.53646626
9,30.40063249,-9.53646626,30.40041592,-9.53666774
9,30.40041592,-9.53666774,30.390433,-9.522205570492089
10,30.390433,-9.522205570492089,30.380935,-9.514258
10,30.380935,-9.514258,30.38045075,-9.51407949
10,30.38045075,-9.51407949,30.3773,-9.508432
10,30.3773,-9.508432,30.34917611,-9.50581637
10,30.34917611,-9.50581637,30.348562,-9.504579
10,30.348562,-9.504579,30.34599947,-9.50325366
10,30.34599947,-9.50325366,30.34438969,-9.50368705
10,30.34438969,-9.50368705,30.34162206,-9.5044777
10,30.34162206,-9.5044777,30.34114001,-9.50458604
10,30.34114001,-9.50458604,30.34135311,-9.50446211
10,30.34135311,-9.50446211,30.34237004,-9.50370863
10,30.34237004,-9.50370863,30.34369477,-9.5042905
10,30.34369477,-9.5042905,30.34362539,-9.50481925
10,30.34362539,-9.50481925,30.3435187,-9.50677295
10,30.3435187,-9.50677295,30.3437078,-9.50589986
10,30.3437078,-9.50589986,30.34445072,-9.50621468
10,30.34445072,-9.50621468,30.34477455,-9.50617245
10,30.34477455,-9.50617245,30.3452782,-9.50618187
10,30.3452782,-9.50618187,30.3456130362,-9.5061718742
10,30.3456130362,-9.5061718742,30.34592619,-9.50564282
10,30.34592619,-9.50564282,30.3454533333,-9.504845
10,30.3454533333,-9.504845,30.34557515,-9.50576495
10,30.34557515,-9.50576495,30.34687544,-9.50510129
10,30.34687544,-9.50510129,30.34753587,-9.50495439
10,30.34753587,-9.50495439,30.34769597,-9.50474539
10,30.34769597,-9.50474539,30.34774122,-9.50484364
10,30.34774122,-9.50484364,30.348376,-9.504922
10,30.348376,-9.504922,30.34859003,-9.50495299
10,30.34859003,-9.50495299,30.34858502,-9.50429687
10,30.34858502,-9.50429687,30.34857197,-9.50408062
10,30.34857197,-9.50408062,30.34514566,-9.50286033
10,30.34514566,-9.50286033,30.3417616667,-9.5027816667
10,30.3417616667,-9.5027816667,30.339224,-9.502243
10,30.339224,-9.502243,30.33868477,-9.50216059
10,30.33868477,-9.50216059,30.33881494,-9.50120498
10,30.33881494,-9.50120498,30.338302,-9.501937
10,30.338302,-9.501937,30.33565163,-9.50174949
10,30.33565163,-9.50174949,30.334895,-9.5007466667
10,30.334895,-9.5007466667,30.333529,-9.500361
10,30.333529,-9.500361,30.330803,-9.499841
10,30.330803,-9.499841,30.330829,-9.499162
10,30.330829,-9.499162,30.33000596,-9.4993702
10,30.33000596,-9.4993702,30.331395,-9.499327
10,30.331395,-9.499327,30.331557,-9.498602
10,30.331557,-9.498602,30.331514,-9.498007
10,30.331514,-9.498007,30.331123,-9.497598
10,30.331123,-9.497598,30.332799,-9.497027
10,30.332799,-9.497027,30.333905,-9.496559
10,30.333905,-9.496559,30.334446,-9.496505
10,30.334446,-9.496505,30.337011,-9.50001
10,30.337011,-9.50001,30.337089,-9.500344
10,30.337089,-9.500344,30.338461,-9.49820944
10,30.338461,-9.49820944,30.33823864,-9.49964541
10,30.33823864,-9.49964541,30.338502,-9.499336
10,30.338502,-9.499336,30.34041674,-9.50031653
10,30.34041674,-9.50031653,30.341088,-9.50108
10,30.341088,-9.50108,30.341546,-9.501719
10,30.341546,-9.501719,30.34162,-9.501464
10,30.34162,-9.501464,30.34142732,-9.49972948
10,30.34142732,-9.49972948,30.341815,-9.4973333333
10,30.341815,-9.4973333333,30.34177838,-9.49724708
10,30.34177838,-9.49724708,30.34254969,-9.49635562
10,30.34254969,-9.49635562,30.342594,-9.496001
10,30.342594,-9.496001,30.343026,-9.493951
10,30.343026,-9.493951,30.342915,-9.4938833333
10,30.342915,-9.4938833333,30.34304,-9.493626
10,30.34304,-9.493626,30.343117,-9.493186
10,30.343117,-9.493186,30.34678869,-9.49118231
10,30.34678869,-9.49118231,30.34763043,-9.49118735
10,30.34763043,-9.49118735,30.34888921,-9.49207616
10,30.34888921,-9.49207616,30.34948765,-9.49173658
10,30.34948765,-9.49173658,30.35013297,-9.49073001
10,30.35013297,-9.49073001,30.35090904,-9.4928383
10,30.35090904,-9.4928383,30.35029213,-9.49325803
10,30.35029213,-9.49325803,30.35297849,-9.49409926
10,30.35297849,-9.49409926,30.35304865,-9.49380624
10,30.35304865,-9.49380624,30.35482239,-9.49334854
10,30.35482239,-9.49334854,30.35392846,-9.49387831
10,30.35392846,-9.49387831,30.3538896,-9.49418758
10,30.3538896,-9.49418758,30.35354599,-9.49446828
10,30.35354599,-9.49446828,30.3530339,-9.49520194
10,30.3530339,-9.49520194,30.35277203,-9.49526789
10,30.35277203,-9.49526789,30.35271488,-9.49543431
10,30.35271488,-9.49543431,30.390433,-9.522205570492089
11,30.390433,-9.522205570492089,30.34678811,-9.50734539
11,30.34678811,-9.50734539,30.34668448,-9.5071544
11,30.34668448,-9.5071544,30.34578913,-9.50837878
11,30.34578913,-9.50837878,30.34669337,-9.5084064
11,30.34669337,-9.5084064,30.34793863,-9.50868935
11,30.34793863,-9.50868935,30.3479977,-9.50858475
11,30.3479977,-9.50858475,30.34837611,-9.50860985
11,30.34837611,-9.50860985,30.34809471,-9.51404094
11,30.34809471,-9.51404094,30.34812349,-9.51404607
11,30.34812349,-9.51404607,30.348263,-9.518685
11,30.348263,-9.518685,30.34741815,-9.518552
11,30.34741815,-9.518552,30.34565487,-9.51873231
11,30.34565487,-9.51873231,30.34698072,-9.51668287
11,30.34698072,-9.51668287,30.34257002,-9.5146203
11,30.34257002,-9.5146203,30.34275918,-9.51500335
11,30.34275918,-9.51500335,30.33847415,-9.51257565
11,30.33847415,-9.51257565,30.33786979,-9.51146884
11,30.33786979,-9.51146884,30.33789843,-9.51144515
11,30.33789843,-9.51144515,30.33831294,-9.50536105
11,30.33831294,-9.50536105,30.33845083,-9.50396146
11,30.33845083,-9.50396146,30.33849782,-9.50405116
11,30.33849782,-9.50405116,30.3373433333,-9.5042683333
11,30.3373433333,-9.5042683333,30.33501723,-9.50415598
11,30.33501723,-9.50415598,30.333834,-9.5061
11,30.333834,-9.5061,30.33275233,-9.50679296
11,30.33275233,-9.50679296,30.33207638,-9.50555656
11,30.33207638,-9.50555656,30.33188024,-9.50412761
11,30.33188024,-9.50412761,30.329794,-9.504177
11,30.329794,-9.504177,30.32945991,-9.50549136
11,30.32945991,-9.50549136,30.33011574,-9.50676755
11,30.33011574,-9.50676755,30.33067001,-9.50779717
11,30.33067001,-9.50779717,30.33344526,-9.50976168
11,30.33344526,-9.50976168,30.33405071,-9.50872031
11,30.33405071,-9.50872031,30.33385061,-9.50678788
11,30.33385061,-9.50678788,30.3344044,-9.50669725
11,30.3344044,-9.50669725,30.3344919,-9.50540238
11,30.3344919,-9.50540238,30.33579995,-9.50519001
11,30.33579995,-9.50519001,30.33632136,-9.5047193
11,30.33632136,-9.5047193,30.336805,-9.505596
11,30.336805,-9.505596,30.33733301,-9.50642402
11,30.33733301,-9.50642402,30.33856341,-9.50643629
11,30.33856341,-9.50643629,30.34049402,-9.508571
11,30.34049402,-9.508571,30.340428,-9.508536
11,30.340428,-9.508536,30.34205335,-9.5070189
11,30.34205335,-9.5070189,30.34114795,-9.50604236
11,30.34114795,-9.50604236,30.34187341,-9.50421815
11,30.34187341,-9.50421815,30.34230454,-9.50352104
11,30.34230454,-9.50352104,30.34232585,-9.50298669
11,30.34232585,-9.50298669,30.34256834,-9.50230326
11,30.34256834,-9.50230326,30.34262779,-9.50228532
11,30.34262779,-9.50228532,30.34339917,-9.50197696
11,30.34339917,-9.50197696,30.34370583,-9.50150588
11,30.34370583,-9.50150588,30.344166,-9.500827
11,30.344166,-9.500827,30.34420939,-9.50059977
11,30.34420939,-9.50059977,30.344638,-9.50008417
11,30.344638,-9.50008417,30.34477964,-9.49982005
11,30.34477964,-9.49982005,30.34494746,-9.49803612
11,30.34494746,-9.49803612,30.344224,-9.498374
11,30.344224,-9.498374,30.3438533333,-9.497685
11,30.3438533333,-9.497685,30.344299,-9.496723
11,30.344299,-9.496723,30.34355146,-9.4956725
11,30.34355146,-9.4956725,30.343464,-9.495639
11,30.343464,-9.495639,30.342389,-9.494763
11,30.342389,-9.494763,30.3427466667,-9.4946866667
11,30.3427466667,-9.4946866667,30.3427916667,-9.494525
11,30.3427916667,-9.494525,30.34400527,-9.49454067
11,30.34400527,-9.49454067,30.344058,-9.494578
11,30.344058,-9.494578,30.344198,-9.494483
11,30.344198,-9.494483,30.34489645,-9.49440849
11,30.34489645,-9.49440849,30.345136,-9.495198
11,30.345136,-9.495198,30.34538365,-9.49554577
11,30.34538365,-9.49554577,30.34565673,-9.49590543
11,30.34565673,-9.49590543,30.34554,-9.496153
11,30.34554,-9.496153,30.34738698,-9.4939933
11,30.34738698,-9.4939933,30.34692286,-9.49527511
11,30.34692286,-9.49527511,30.34699688,-9.49526023
11,30.34699688,-9.49526023,30.3469747,-9.49552443
11,30.3469747,-9.49552443,30.3462183333,-9.4967866667
11,30.3462183333,-9.4967866667,30.34611922,-9.49720405
11,30.34611922,-9.49720405,30.34627924,-9.49730512
11,30.34627924,-9.49730512,30.34695599,-9.49957824
11,30.34695599,-9.49957824,30.34694609,-9.49961028
11,30.34694609,-9.49961028,30.34712837,-9.49972261
11,30.34712837,-9.49972261,30.34697434,-9.50019312
11,30.34697434,-9.50019312,30.346456,-9.501583
11,30.346456,-9.501583,30.34584215,-9.50211325
11,30.34584215,-9.50211325,30.34619024,-9.50223165
11,30.34619024,-9.50223165,30.34613963,-9.50235177
11,30.34613963,-9.50235177,30.390433,-9.522205570492089
12,30.390433,-9.522205570492089,30.37514347,-9.5317801
12,30.37514347,-9.5317801,30.37543439,-9.53418314
12,30.37543439,-9.53418314,30.37478893,-9.53402915
12,30.37478893,-9.53402915,30.37533865,-9.53512759
12,30.37533865,-9.53512759,30.37584515,-9.53502265
12,30.37584515,-9.53502265,30.37606845,-9.53505453
12,30.37606845,-9.53505453,30.37586049,-9.53523252
12,30.37586049,-9.53523252,30.37581998,-9.53618302
12,30.37581998,-9.53618302,30.37628241,-9.53684343
12,30.37628241,-9.53684343,30.37746926,-9.53792811
12,30.37746926,-9.53792811,30.37744715,-9.53835801
12,30.37744715,-9.53835801,30.37798743,-9.53923469
12,30.37798743,-9.53923469,30.37750874,-9.53923455
12,30.37750874,-9.53923455,30.37747807,-9.53917697
12,30.37747807,-9.53917697,30.37736626,-9.53940167
12,30.37736626,-9.53940167,30.37706661,-9.53928445
12,30.37706661,-9.53928445,30.37691793,-9.53896888
12,30.37691793,-9.53896888,30.37641173,-9.53932255
12,30.37641173,-9.53932255,30.37538689,-9.53943277
12,30.37538689,-9.53943277,30.37400605,-9.53955768
12,30.37400605,-9.53955768,30.37409023,-9.53943331
12,30.37409023,-9.53943331,30.37432161,-9.53742995
12,30.37432161,-9.53742995,30.374246,-9.535587
12,30.374246,-9.535587,30.3731674,-9.5358143
12,30.3731674,-9.5358143,30.37309238,-9.53602672
12,30.37309238,-9.53602672,30.37003357,-9.53585582
12,30.37003357,-9.53585582,30.36978021,-9.53600926
12,30.36978021,-9.53600926,30.36968993,-9.53607068
12,30.36968993,-9.53607068,30.3689705,-9.53426813
12,30.3689705,-9.53426813,30.36889465,-9.53351247
12,30.36889465,-9.53351247,30.36889582,-9.53337613
12,30.36889582,-9.53337613,30.364086,-9.531196
12,30.364086,-9.531196,30.36434131,-9.52788247
12,30.36434131,-9.52788247,30.36360776,-9.52672802
12,30.36360776,-9.52672802,30.36410992,-9.52595579
12,30.36410992,-9.52595579,30.36413438,-9.52598608
12,30.36413438,-9.52598608,30.3645359167,-9.5263170167
12,30.3645359167,-9.5263170167,30.36494631,-9.52674426
12,30.36494631,-9.52674426,30.36751099,-9.52396779
12,30.36751099,-9.52396779,30.36554732,-9.52328113
12,30.36554732,-9.52328113,30.36330125,-9.52625071
12,30.36330125,-9.52625071,30.36174751,-9.52822603
12,30.36174751,-9.52822603,30.360529,-9.528621
12,30.360529,-9.528621,30.359805,-9.5275966667
12,30.359805,-9.5275966667,30.35993499,-9.52741605
12,30.35993499,-9.52741605,30.3600209,-9.52734931
12,30.3600209,-9.52734931,30.360114,-9.527367
12,30.360114,-9.527367,30.3604733333,-9.5279783333
12,30.3604733333,-9.5279783333,30.360155,-9.527007
